1.000000	-28.184111	-7.517608	3.042830	0.531684	0.523530	0.469331	0.472182
2.000000	-28.306098	-7.342251	2.978499	0.535728	0.521086	0.470227	0.469416
3.000000	-28.667242	-7.665799	2.531428	0.530737	0.521062	0.468930	0.476359
4.000000	-28.129278	-7.696090	2.745754	0.525493	0.521434	0.475229	0.475522
5.000000	-28.627996	-7.328642	2.633024	0.531047	0.525244	0.469367	0.470960
6.000000	-28.720370	-7.625594	2.828353	0.530996	0.521015	0.473833	0.471241
7.000000	-28.947429	-7.448063	3.201974	0.532382	0.520574	0.469978	0.474018
8.000000	-28.779349	-7.213534	2.606372	0.535942	0.518122	0.466332	0.476289
9.000000	-28.885368	-7.184777	3.171463	0.530002	0.523280	0.474069	0.469610
10.000000	-29.049467	-7.060962	2.688651	0.525079	0.525618	0.472438	0.474151
11.000000	-29.285642	-7.572514	2.651322	0.534595	0.526691	0.472027	0.462596
12.000000	-29.595351	-7.200063	2.903631	0.540399	0.522844	0.467801	0.464505
13.000000	-28.818985	-7.307220	2.923530	0.529111	0.519734	0.470794	0.477777
14.000000	-29.292293	-7.122731	2.837664	0.526413	0.523754	0.476398	0.470761
15.000000	-29.847988	-7.330200	2.488214	0.534999	0.513540	0.480061	0.468609
16.000000	-29.995648	-7.212277	2.643442	0.529344	0.524226	0.470674	0.472703
17.000000	-30.110143	-7.148586	2.608107	0.526396	0.527958	0.481357	0.460936
18.000000	-30.406377	-7.460036	2.679203	0.533216	0.519724	0.477077	0.466868
19.000000	-30.752835	-7.471202	2.625288	0.530991	0.518973	0.479831	0.467416
20.000000	-30.699567	-7.646164	2.866863	0.523182	0.525384	0.477863	0.471062
21.000000	-31.374449	-7.399290	2.984013	0.526328	0.526050	0.473986	0.470730
22.000000	-31.028556	-7.312207	2.731572	0.533437	0.524142	0.470036	0.468813
23.000000	-32.058693	-7.533501	2.892552	0.536649	0.517103	0.470488	0.472496
24.000000	-32.069580	-7.372116	2.933481	0.525185	0.527862	0.472975	0.470996
25.000000	-32.142102	-7.459522	2.808474	0.532264	0.524839	0.465556	0.473811
26.000000	-32.617584	-7.476368	2.727193	0.535264	0.522296	0.470477	0.468349
27.000000	-33.279169	-7.236025	2.673179	0.526886	0.524331	0.480331	0.465564
28.000000	-33.144433	-7.230557	2.549084	0.531576	0.525269	0.468899	0.470801
29.000000	-33.659261	-7.166163	2.727002	0.524007	0.521984	0.475959	0.475829
30.000000	-34.230820	-7.614889	2.813606	0.529822	0.526009	0.471034	0.469820
31.000000	-34.375988	-7.427265	2.744363	0.522621	0.521842	0.480476	0.472961
32.000000	-34.707221	-7.271238	2.825286	0.535723	0.519690	0.473120	0.468061
33.000000	-34.836172	-7.663234	2.790953	0.532763	0.519994	0.476641	0.467528
34.000000	-35.719303	-7.021552	2.915770	0.529064	0.530520	0.467719	0.468911
35.000000	-36.199767	-7.362678	2.655605	0.526144	0.522143	0.471672	0.477560
36.000000	-36.695165	-7.520832	2.758023	0.535733	0.515692	0.473700	0.471869
37.000000	-37.445779	-7.207836	2.830118	0.528137	0.525038	0.473150	0.470676
38.000000	-37.435172	-7.341613	2.706488	0.535133	0.520315	0.467684	0.473473
39.000000	-38.442304	-7.397902	2.837794	0.526079	0.528905	0.470709	0.471099
40.000000	-38.590269	-7.558574	2.426815	0.525269	0.524691	0.473265	0.474144
41.000000	-39.109098	-7.778470	2.873421	0.534503	0.521221	0.472268	0.468613
42.000000	-39.415753	-7.621032	2.874070	0.527324	0.520577	0.468289	0.481284
43.000000	-40.682631	-7.560442	2.781468	0.530871	0.520364	0.470814	0.475112
44.000000	-40.501291	-7.343877	2.711117	0.529985	0.517443	0.477885	0.472224
45.000000	-41.358181	-7.314624	2.695107	0.532620	0.522696	0.479649	0.461565
46.000000	-42.095264	-7.597794	2.440750	0.534082	0.525602	0.467259	0.469221
47.000000	-42.433652	-7.278382	3.000848	0.533473	0.520299	0.472543	0.470531
48.000000	-42.993395	-7.313888	2.908859	0.537258	0.524733	0.468408	0.465406
49.000000	-43.745960	-7.475895	2.564268	0.528303	0.520536	0.472182	0.476427
50.000000	-44.588980	-7.644536	2.486252	0.530882	0.511591	0.476946	0.478499
51.000000	-44.700679	-7.279449	2.704655	0.530977	0.527554	0.467080	0.470731
52.000000	-45.562266	-7.487439	2.917872	0.527885	0.525155	0.473270	0.470707
53.000000	-46.415785	-7.667902	2.948235	0.529017	0.520953	0.475666	0.471689
54.000000	-46.716699	-7.418528	2.888625	0.522561	0.523028	0.479213	0.472997
55.000000	-47.584994	-7.368119	2.935310	0.523136	0.525984	0.475308	0.473025
56.000000	-48.623277	-7.769084	3.132683	0.527738	0.525883	0.477508	0.465752
57.000000	-48.969792	-7.107471	2.440843	0.532408	0.517667	0.473353	0.473814
58.000000	-50.190180	-7.914627	2.875607	0.529915	0.520339	0.467468	0.479491
59.000000	-50.792630	-7.815999	2.770844	0.537030	0.525506	0.470760	0.462416
60.000000	-51.313590	-7.248354	2.631930	0.534703	0.520386	0.462912	0.478543
61.000000	-52.037342	-7.432400	2.925058	0.539359	0.525135	0.468792	0.462124
62.000000	-52.894034	-7.587566	2.780602	0.535158	0.517707	0.473366	0.470648
63.000000	-54.096127	-7.503883	3.021728	0.530604	0.519764	0.476237	0.470641
64.000000	-54.359991	-7.364428	2.574902	0.524994	0.525240	0.472150	0.474951
65.000000	-55.098441	-7.688857	2.612191	0.531001	0.512765	0.485067	0.468850
66.000000	-55.957178	-7.334251	2.868389	0.523945	0.523377	0.477550	0.472762
67.000000	-57.157386	-7.385122	2.604200	0.532837	0.518035	0.476877	0.469375
68.000000	-57.987563	-7.538387	2.805952	0.537247	0.519257	0.474071	0.465827
69.000000	-58.990524	-7.495958	2.701324	0.525316	0.525446	0.468967	0.477514
70.000000	-59.628033	-7.664866	3.001041	0.528349	0.526789	0.473246	0.468379
71.000000	-60.531438	-7.715420	2.869040	0.528388	0.522817	0.472798	0.473212
72.000000	-61.652701	-7.626893	2.700304	0.527343	0.520649	0.466324	0.483089
73.000000	-62.243787	-7.348573	2.653967	0.529946	0.526352	0.471396	0.468932
74.000000	-63.199281	-7.607413	2.700729	0.530876	0.521978	0.472538	0.471611
75.000000	-64.193000	-7.655058	3.260477	0.531171	0.521302	0.471949	0.472616
