1	-32.2823	26.1498	-1.0259	-0.376423	-0.534152	0.614086	0.442591
2	-32.2907	26.1435	-1.01266	-0.376865	-0.533995	0.614051	0.442451
3	-32.3315	26.1278	-1.02709	-0.376516	-0.533916	0.614161	0.442691
4	-32.3522	26.1313	-0.998114	-0.376586	-0.534476	0.613873	0.442356
5	-32.4449	26.0898	-1.02986	-0.376409	-0.533821	0.614193	0.442853
6	-32.5205	26.0697	-0.991415	-0.376636	-0.534368	0.614005	0.44226
7	-32.6157	26.0111	-1.00568	-0.376565	-0.534185	0.613789	0.442842
8	-32.7289	25.9967	-1.01088	-0.376595	-0.533865	0.614373	0.442391
9	-32.8312	25.9252	-0.998087	-0.376724	-0.533926	0.613786	0.443022
10	-32.9668	25.8977	-0.994383	-0.376635	-0.534093	0.613942	0.44268
11	-33.1188	25.8449	-0.991922	-0.37648	-0.534051	0.613962	0.442836
12	-33.2696	25.7914	-0.988526	-0.376284	-0.534114	0.614029	0.442833
13	-33.4554	25.7231	-0.967895	-0.3766	-0.534138	0.613869	0.44276
14	-33.6452	25.6691	-0.949823	-0.376714	-0.53427	0.61405	0.442255
15	-33.8452	25.5859	-0.965278	-0.376451	-0.534096	0.61404	0.442711
16	-34.0538	25.5059	-0.949253	-0.376499	-0.53409	0.614019	0.442727
17	-34.2901	25.4241	-0.948715	-0.37632	-0.534003	0.614016	0.442955
18	-34.5334	25.3209	-0.924635	-0.376498	-0.534171	0.613645	0.443114
19	-34.8129	25.225	-0.92275	-0.376552	-0.53398	0.613956	0.442867
20	-35.0731	25.1241	-0.907475	-0.376773	-0.533837	0.613862	0.442983
21	-35.368	25.0425	-0.903006	-0.376695	-0.5338	0.614333	0.44244
22	-35.6723	24.9161	-0.877892	-0.376723	-0.534001	0.613834	0.442867
23	-35.9864	24.8154	-0.865378	-0.376653	-0.534084	0.613889	0.442749
24	-36.3165	24.685	-0.876651	-0.376542	-0.533677	0.614116	0.44302
25	-36.663	24.5676	-0.844943	-0.376868	-0.533956	0.613877	0.442738
26	-37.011	24.4373	-0.823197	-0.376445	-0.534257	0.613615	0.443097
27	-37.404	24.3164	-0.802088	-0.376716	-0.534048	0.614123	0.442415
28	-37.7835	24.1575	-0.79117	-0.37689	-0.533927	0.613801	0.442859
29	-38.1746	24.0062	-0.76907	-0.376868	-0.534035	0.613551	0.443094
30	-38.5926	23.8573	-0.747698	-0.376873	-0.534166	0.613502	0.443
31	-39.0204	23.7076	-0.735726	-0.376864	-0.533896	0.613853	0.442847
32	-39.4803	23.5518	-0.719545	-0.376796	-0.534048	0.61371	0.442921
33	-39.9499	23.3847	-0.699749	-0.376772	-0.534096	0.61364	0.442985
34	-40.4119	23.2107	-0.693099	-0.376755	-0.533785	0.613727	0.443247
35	-40.8785	23.0521	-0.653856	-0.376916	-0.534019	0.613734	0.44282
36	-41.3873	22.8654	-0.631724	-0.376937	-0.534049	0.613652	0.442879
37	-41.9155	22.6606	-0.638688	-0.376878	-0.533522	0.61383	0.443318
38	-42.4337	22.478	-0.598167	-0.376939	-0.533717	0.613588	0.443366
39	-43.0027	22.272	-0.597385	-0.376939	-0.533567	0.613718	0.443365
40	-43.547	22.0963	-0.567454	-0.376708	-0.533871	0.613786	0.443102
41	-44.1335	21.8742	-0.533436	-0.376991	-0.533886	0.613467	0.443285
42	-44.6929	21.6758	-0.501237	-0.376896	-0.534011	0.613473	0.443207
43	-45.3022	21.4419	-0.481985	-0.376961	-0.533912	0.613162	0.443701
44	-45.9441	21.2215	-0.461225	-0.376902	-0.533951	0.613384	0.443398
45	-46.5519	20.9848	-0.419058	-0.376993	-0.534113	0.612811	0.443917
46	-47.2018	20.7726	-0.407245	-0.37712	-0.533751	0.61348	0.443321
47	-47.8621	20.551	-0.371923	-0.376938	-0.533945	0.61354	0.443159
48	-48.519	20.2956	-0.343937	-0.377142	-0.533876	0.613259	0.443456
49	-49.2155	20.0587	-0.321299	-0.376967	-0.533928	0.613299	0.443483
50	-49.9311	19.8071	-0.300723	-0.376981	-0.533683	0.613632	0.443283
51	-50.6381	19.568	-0.267718	-0.37683	-0.5339	0.613635	0.443173
52	-51.372	19.2894	-0.241718	-0.376872	-0.533644	0.613615	0.443473
53	-52.0961	19.0213	-0.198156	-0.377239	-0.533941	0.613209	0.443365
54	-52.8765	18.7617	-0.174189	-0.376838	-0.533923	0.6134	0.443464
55	-53.6504	18.4753	-0.144769	-0.376945	-0.533956	0.613134	0.443701
56	-54.4335	18.2114	-0.103798	-0.376922	-0.534062	0.613286	0.443383
57	-55.2192	17.9128	-0.0762057	-0.376973	-0.533933	0.613169	0.443657
58	-56.0426	17.607	-0.045661	-0.37719	-0.533661	0.613251	0.443686
59	-56.8705	17.3172	-0.00366611	-0.377107	-0.53386	0.613159	0.443644
60	-57.7134	17.0242	0.0267316	-0.377113	-0.533819	0.613297	0.443498
61	-58.5776	16.7247	0.0623715	-0.376857	-0.533973	0.613243	0.443604
62	-59.4479	16.4004	0.105222	-0.377293	-0.533854	0.613035	0.443664
63	-60.3434	16.0893	0.131202	-0.377225	-0.533512	0.613414	0.44361
64	-61.2286	15.7795	0.179074	-0.376963	-0.534028	0.613084	0.443664
65	-62.1407	15.4338	0.233087	-0.377558	-0.533851	0.612932	0.443568
66	-63.0884	15.1057	0.257485	-0.377286	-0.533877	0.613142	0.443495
67	-64.0381	14.7523	0.282447	-0.377087	-0.533711	0.612998	0.444062
68	-65.0005	14.4407	0.319427	-0.376977	-0.53379	0.61335	0.443573
69	-65.9785	14.0787	0.357859	-0.377148	-0.533558	0.61327	0.44382
70	-66.9589	13.7303	0.390659	-0.377291	-0.533438	0.613313	0.443782
71	-67.9527	13.3782	0.432683	-0.377266	-0.533423	0.613389	0.443716
72	-68.9685	12.985	0.464497	-0.377369	-0.533355	0.612908	0.444374
73	-70.0065	12.6324	0.519067	-0.377271	-0.533658	0.61274	0.444326
74	-71.0445	12.2779	0.56719	-0.377323	-0.533596	0.613072	0.443899
75	-72.0932	11.8621	0.605225	-0.377487	-0.533482	0.61256	0.444602
76	-73.1727	11.5074	0.63855	-0.377379	-0.533347	0.613026	0.444214
77	-74.2517	11.1186	0.705347	-0.378294	-0.533092	0.611575	0.445738
78	-75.3515	10.733	0.733741	-0.380445	-0.531258	0.610709	0.447282
79	-76.4747	10.3428	0.779681	-0.38151	-0.530537	0.609538	0.448827
80	-77.6045	9.96258	0.833962	-0.382451	-0.530132	0.608743	0.44959
81	-78.756	9.58327	0.875921	-0.382463	-0.529787	0.608319	0.450551
82	-79.9106	9.20222	0.902969	-0.383205	-0.529083	0.608234	0.450861
83	-81.0765	8.81088	0.981389	-0.383718	-0.529167	0.607492	0.451328
84	-82.2673	8.4095	1.03835	-0.384282	-0.528953	0.607002	0.451757
85	-83.4807	8.00065	1.05509	-0.38453	-0.528193	0.607244	0.45211
86	-84.6805	7.62475	1.10359	-0.384284	-0.528365	0.607246	0.452116
87	-85.9292	7.20309	1.16789	-0.384672	-0.528422	0.606869	0.452225
88	-87.1688	6.80046	1.23169	-0.384981	-0.528129	0.607064	0.452043
89	-88.4302	6.39219	1.25653	-0.384564	-0.528063	0.607191	0.452304
90	-89.6954	5.99407	1.32256	-0.384683	-0.528268	0.607207	0.451942
91	-90.9672	5.55726	1.36244	-0.384696	-0.528068	0.606921	0.452549
92	-92.2542	5.14427	1.43388	-0.384598	-0.528468	0.606586	0.452614
93	-93.5642	4.73027	1.47216	-0.384831	-0.527847	0.607409	0.452036
94	-94.8815	4.28462	1.52423	-0.384695	-0.528074	0.606792	0.452716
95	-96.2207	3.85366	1.57776	-0.384563	-0.527961	0.606975	0.452713
96	-97.5795	3.41987	1.62756	-0.384457	-0.527963	0.606997	0.452768
97	-98.939	2.99863	1.68946	-0.38453	-0.528067	0.607292	0.452169
98	-100.311	2.53638	1.75036	-0.384808	-0.527993	0.606882	0.452593
99	-101.696	2.08846	1.799	-0.384595	-0.527843	0.607011	0.452777
100	-103.105	1.62453	1.8601	-0.384695	-0.528047	0.606723	0.452839
101	-104.511	1.1789	1.90636	-0.384564	-0.527747	0.607073	0.452832
102	-105.947	0.709938	1.97539	-0.384618	-0.52808	0.606724	0.452866
103	-107.358	0.249111	2.04865	-0.384934	-0.528114	0.606455	0.452917
104	-108.836	-0.216522	2.10232	-0.38483	-0.528078	0.606612	0.452837
105	-110.278	-0.702597	2.17567	-0.385579	-0.527879	0.606384	0.452737
106	-111.751	-1.17171	2.22014	-0.385156	-0.527917	0.606524	0.452865
107	-113.244	-1.67033	2.28685	-0.385284	-0.527751	0.606199	0.453385
108	-114.745	-2.13565	2.36392	-0.385558	-0.527851	0.606425	0.452733
109	-116.248	-2.61778	2.42606	-0.385184	-0.528004	0.606218	0.45315
110	-117.786	-3.1071	2.4612	-0.385148	-0.527498	0.606971	0.452761
111	-119.288	-3.59986	2.54975	-0.384964	-0.528159	0.606165	0.453225
112	-120.85	-4.10897	2.59413	-0.384491	-0.527844	0.607085	0.45275
113	-122.371	-4.72311	2.65323	-0.32448	-0.567183	0.65007	0.387846
114	-123.727	-5.8965	2.67137	-0.229101	-0.61337	0.699189	0.287098
115	-123.599	-8.09323	2.8997	-0.161066	-0.64477	0.717594	0.2083
116	-123.993	-9.35624	2.95959	-0.0794027	-0.662712	0.735013	0.119432
117	-124.265	-11.0958	2.92396	-0.0194362	-0.668747	0.741243	0.0543809
118	-124.32	-12.719	2.94357	0.0210743	-0.670751	0.741328	0.00906414
119	-124.154	-14.386	2.89969	0.0505918	-0.669696	0.740587	-0.0218627
120	-123.895	-16.0466	2.8982	0.0715689	-0.668834	0.738515	-0.0461738
121	-123.533	-17.7067	2.8671	0.0813394	-0.668093	0.737435	-0.0567409
122	-123.218	-19.3042	2.85755	0.0813897	-0.668275	0.737246	-0.05693
123	-122.87	-20.9209	2.82623	0.081752	-0.668049	0.737456	-0.0564428
124	-122.537	-22.5445	2.81666	0.0814115	-0.668221	0.737299	-0.0568507
125	-122.172	-24.1834	2.78411	0.0811171	-0.668137	0.737428	-0.056476
126	-121.824	-25.8649	2.75431	0.080807	-0.668127	0.737467	-0.0567461
127	-121.484	-27.523	2.73893	0.0809675	-0.668212	0.737356	-0.0567335
128	-121.129	-29.1883	2.71931	0.0807409	-0.668253	0.737369	-0.0566288
129	-120.765	-30.8927	2.68739	0.0808241	-0.668171	0.737443	-0.0562849
130	-120.405	-32.5805	2.68848	0.0804547	-0.668604	0.737105	-0.0563253
131	-120.05	-34.2957	2.64761	0.0807356	-0.668355	0.73729	-0.0562369
132	-119.685	-36.0082	2.62477	0.0806682	-0.668509	0.737207	-0.0558075
133	-119.349	-37.7228	2.59255	0.080978	-0.668256	0.737364	-0.0560893
134	-118.984	-39.4661	2.56126	0.0808014	-0.668232	0.73741	-0.0562451
135	-118.622	-41.2049	2.54003	0.0809592	-0.668344	0.737288	-0.0560717
136	-118.257	-42.9558	2.50215	0.0805414	-0.668132	0.737537	-0.0561319
137	-117.901	-44.7309	2.50168	0.080862	-0.66855	0.737092	-0.0563398
138	-117.485	-46.5022	2.46531	0.0803105	-0.668492	0.737293	-0.0553822
139	-117.122	-48.2979	2.42833	0.0803935	-0.668152	0.737571	-0.0554459
140	-116.745	-50.0971	2.40145	0.0805398	-0.668253	0.737515	-0.0549899
141	-116.375	-51.9147	2.38413	0.0804019	-0.668483	0.737287	-0.0552206
142	-116	-53.753	2.34177	0.0800137	-0.668258	0.73752	-0.0556159
143	-115.628	-55.5691	2.31619	0.0800445	-0.668273	0.737487	-0.0556076
144	-115.238	-57.42	2.29736	0.0796499	-0.668289	0.737526	-0.0556912
145	-114.845	-59.2759	2.26495	0.0798493	-0.668222	0.737593	-0.0551032
146	-114.462	-61.1421	2.23682	0.0799876	-0.668375	0.737462	-0.0550063
147	-114.092	-63.0127	2.21957	0.0800792	-0.66847	0.73732	-0.0554072
148	-113.704	-64.8901	2.18011	0.0795063	-0.668262	0.737573	-0.0555973
149	-113.31	-66.7962	2.16074	0.0796227	-0.668479	0.737356	-0.0554781
150	-112.92	-68.722	2.1209	0.0797096	-0.668144	0.737692	-0.0551406
151	-112.523	-70.603	2.10904	0.0795121	-0.668452	0.737408	-0.0552776
152	-112.133	-72.5302	2.07793	0.0798163	-0.668512	0.737353	-0.0550564
153	-111.739	-74.4575	2.06041	0.0798914	-0.668766	0.737094	-0.0551055
154	-111.327	-76.4172	2.02917	0.0766933	-0.668945	0.737574	-0.0511417
155	-111.035	-78.3959	1.97248	0.0503623	-0.669738	0.740531	-0.0224848
156	-110.897	-80.3981	1.96013	0.0125986	-0.670124	0.741858	0.0205284
157	-111.056	-82.4135	1.9601	-0.0459962	-0.666438	0.739128	0.0860854
158	-111.689	-84.3515	1.9864	-0.137442	-0.650356	0.723339	0.18689
